x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2012-02-21,0.120151372,0.19205298,0.260170293,0.313150426,0.377483444,0.441816462,0.50614948,0.570482498,0.642384106,0.714285714,None
,2012-02-22,0.120151372,0.19205298,0.260170293,0.313150426,0.377483444,0.441816462,0.50614948,0.570482498,0.642384106,0.714285714,None
,2012-02-23,0.120151372,0.195837275,0.260170293,0.313150426,0.373699149,0.434247871,0.498580889,0.562913907,0.634815516,0.706717124,None
,2012-02-24,0.120151372,0.195837275,0.256385998,0.316934721,0.373699149,0.434247871,0.498580889,0.566698202,0.634815516,0.706717124,None
,2012-02-27,0.120151372,0.195837275,0.260170293,0.316934721,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-02-28,0.120151372,0.195837275,0.260170293,0.316934721,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-02-29,0.120151372,0.195837275,0.260170293,0.316934721,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-01,0.120151372,0.195837275,0.260170293,0.316934721,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-02,0.120151372,0.195837275,0.260170293,0.316934721,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-05,0.123935667,0.203405866,0.256385998,0.320719016,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-06,0.123935667,0.203405866,0.256385998,0.320719016,0.377483444,0.434247871,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-07,0.123935667,0.203405866,0.256385998,0.309366131,0.366130558,0.422894986,0.479659413,0.543992431,0.608325449,0.676442763,None
,2012-03-08,0.123935667,0.203405866,0.263954588,0.320719016,0.377483444,0.438032167,0.498580889,0.562913907,0.627246925,0.699148534,None
,2012-03-09,0.123935667,0.203405866,0.263954588,0.320719016,0.377483444,0.438032167,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-12,0.123935667,0.203405866,0.263954588,0.320719016,0.377483444,0.438032167,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-13,0.123935667,0.203405866,0.260170293,0.320719016,0.377483444,0.438032167,0.498580889,0.562913907,0.63103122,0.702932829,None
,2012-03-14,0.127719962,0.214758751,0.271523179,0.328287606,0.385052034,0.445600757,0.50614948,0.570482498,0.638599811,0.710501419,None
,2012-03-15,0.127719962,0.218543046,0.271523179,0.328287606,0.385052034,0.445600757,0.50614948,0.570482498,0.638599811,0.710501419,None
,2012-03-16,0.127719962,0.218543046,0.275307474,0.332071902,0.392620624,0.449385052,0.509933775,0.574266793,0.642384106,0.714285714,None
,2012-03-19,0.135288553,0.241248817,0.305581835,0.362346263,0.419110691,0.483443709,0.543992431,0.612109745,0.684011353,0.755912961,None
,2012-03-20,0.135288553,0.241248817,0.30179754,0.358561968,0.415326395,0.479659413,0.540208136,0.608325449,0.676442763,0.748344371,None
,2012-03-21,0.135288553,0.241248817,0.298013245,0.358561968,0.419110691,0.479659413,0.543992431,0.608325449,0.676442763,0.748344371,None
,2012-03-22,0.139072848,0.245033113,0.298013245,0.354777673,0.415326395,0.475875118,0.540208136,0.604541154,0.672658467,0.744560076,None
,2012-03-23,0.139072848,0.245033113,0.298013245,0.354777673,0.415326395,0.475875118,0.536423841,0.600756859,0.665089877,0.736991485,None
,2012-03-26,0.142857143,0.245033113,0.298013245,0.354777673,0.415326395,0.475875118,0.536423841,0.600756859,0.665089877,0.736991485,None
,2012-03-27,0.142857143,0.245033113,0.298013245,0.354777673,0.415326395,0.475875118,0.536423841,0.600756859,0.665089877,0.736991485,None
,2012-03-28,0.142857143,0.241248817,0.29422895,0.350993377,0.40397351,0.464522233,0.525070956,0.589403974,0.657521287,0.7256386,None
,2012-03-29,0.142857143,0.241248817,0.29422895,0.350993377,0.40397351,0.464522233,0.525070956,0.589403974,0.657521287,0.7256386,None
,2012-03-30,0.142857143,0.241248817,0.29422895,0.350993377,0.407757805,0.464522233,0.525070956,0.593188269,0.661305582,0.73320719,None
,2012-04-02,0.146641438,0.241248817,0.29422895,0.350993377,0.407757805,0.464522233,0.528855251,0.593188269,0.661305582,0.729422895,None
,2012-04-03,0.146641438,0.241248817,0.29422895,0.350993377,0.407757805,0.468306528,0.528855251,0.593188269,0.661305582,0.73320719,None
,2012-04-04,0.146641438,0.241248817,0.29422895,0.350993377,0.407757805,0.464522233,0.528855251,0.593188269,0.661305582,0.73320719,None
,2012-04-05,0.146641438,0.245033113,0.29422895,0.347209082,0.40397351,0.464522233,0.525070956,0.593188269,0.657521287,0.729422895,None
,2012-04-06,0.146641438,0.245033113,0.29422895,0.347209082,0.40397351,0.464522233,0.525070956,0.593188269,0.657521287,0.729422895,None
,2012-04-09,0.146641438,0.245033113,0.29422895,0.343424787,0.39640492,0.453169347,0.51371807,0.574266793,0.634815516,0.699148534,None
,2012-04-10,0.146641438,0.245033113,0.29422895,0.343424787,0.39640492,0.453169347,0.51371807,0.574266793,0.634815516,0.699148534,None
,2012-04-11,0.146641438,0.245033113,0.29422895,0.343424787,0.39640492,0.453169347,0.51371807,0.574266793,0.634815516,0.699148534,None
,2012-04-12,0.146641438,0.245033113,0.29422895,0.343424787,0.39640492,0.453169347,0.509933775,0.570482498,0.634815516,0.699148534,None
,2012-04-13,0.146641438,0.245033113,0.29422895,0.343424787,0.39640492,0.453169347,0.509933775,0.570482498,0.634815516,0.699148534,None
,2012-04-16,0.146641438,0.245033113,0.29422895,0.347209082,0.400189215,0.453169347,0.51371807,0.574266793,0.638599811,0.702932829,None
,2012-04-17,0.146641438,0.245033113,0.29422895,0.347209082,0.400189215,0.456953642,0.51371807,0.574266793,0.638599811,0.702932829,None
,2012-04-18,0.146641438,0.245033113,0.29422895,0.347209082,0.400189215,0.456953642,0.51371807,0.574266793,0.638599811,0.702932829,None
,2012-04-19,0.146641438,0.245033113,0.29422895,0.347209082,0.400189215,0.456953642,0.51371807,0.574266793,0.638599811,0.702932829,None
,2012-04-20,0.150425733,0.245033113,0.298013245,0.347209082,0.400189215,0.456953642,0.51371807,0.574266793,0.634815516,0.699148534,None
,2012-04-23,0.150425733,0.245033113,0.298013245,0.347209082,0.400189215,0.453169347,0.509933775,0.570482498,0.63103122,0.695364238,None
,2012-04-24,0.150425733,0.245033113,0.298013245,0.347209082,0.400189215,0.453169347,0.509933775,0.570482498,0.63103122,0.695364238,None
,2012-04-25,0.154210028,0.252601703,0.30179754,0.350993377,0.407757805,0.464522233,0.525070956,0.585619678,0.649952696,0.718070009,None
,2012-04-26,0.154210028,0.263954588,0.305581835,0.358561968,0.4115421,0.468306528,0.525070956,0.585619678,0.649952696,0.718070009,None
,2012-04-27,0.161778619,0.271523179,0.324503311,0.377483444,0.430463576,0.491012299,0.555345317,0.619678335,0.687795648,0.755912961,None
,2012-04-30,0.161778619,0.271523179,0.328287606,0.377483444,0.434247871,0.491012299,0.547776727,0.612109745,0.676442763,0.744560076,None
,2012-05-01,0.161778619,0.271523179,0.328287606,0.377483444,0.430463576,0.491012299,0.547776727,0.612109745,0.676442763,0.740775781,None
,2012-05-02,0.161778619,0.279091769,0.332071902,0.385052034,0.438032167,0.494796594,0.555345317,0.619678335,0.680227058,0.748344371,None
,2012-05-03,0.161778619,0.279091769,0.332071902,0.385052034,0.438032167,0.494796594,0.555345317,0.619678335,0.680227058,0.748344371,None
,2012-05-04,0.161778619,0.275307474,0.332071902,0.381267739,0.434247871,0.487228004,0.540208136,0.596972564,0.657521287,0.718070009,None
,2012-05-07,0.161778619,0.275307474,0.332071902,0.381267739,0.434247871,0.487228004,0.540208136,0.596972564,0.657521287,0.718070009,None
,2012-05-08,0.161778619,0.275307474,0.332071902,0.381267739,0.430463576,0.483443709,0.536423841,0.589403974,0.649952696,0.710501419,None
,2012-05-09,0.157994324,0.279091769,0.332071902,0.377483444,0.426679281,0.479659413,0.532639546,0.589403974,0.646168401,0.702932829,None
,2012-05-10,0.157994324,0.275307474,0.328287606,0.377483444,0.430463576,0.479659413,0.536423841,0.589403974,0.649952696,0.710501419,None
,2012-05-11,0.157994324,0.275307474,0.328287606,0.377483444,0.430463576,0.479659413,0.536423841,0.589403974,0.649952696,0.710501419,None
,2012-05-14,0.157994324,0.275307474,0.332071902,0.373699149,0.422894986,0.472090823,0.525070956,0.581835383,0.634815516,0.695364238,None
,2012-05-15,0.157994324,0.275307474,0.328287606,0.373699149,0.422894986,0.472090823,0.52128666,0.574266793,0.63103122,0.687795648,None
,2012-05-16,0.157994324,0.275307474,0.328287606,0.373699149,0.422894986,0.472090823,0.52128666,0.578051088,0.63103122,0.687795648,None
,2012-05-17,0.157994324,0.275307474,0.328287606,0.373699149,0.419110691,0.468306528,0.517502365,0.570482498,0.62346263,0.680227058,None
,2012-05-18,0.157994324,0.267738884,0.313150426,0.358561968,0.400189215,0.445600757,0.491012299,0.540208136,0.593188269,0.642384106,None
,2012-05-21,0.157994324,0.260170293,0.309366131,0.350993377,0.39640492,0.441816462,0.487228004,0.532639546,0.581835383,0.634815516,None
,2012-05-22,0.157994324,0.263954588,0.305581835,0.350993377,0.39640492,0.441816462,0.487228004,0.536423841,0.589403974,0.638599811,None
,2012-05-23,0.157994324,0.263954588,0.305581835,0.350993377,0.39640492,0.441816462,0.487228004,0.536423841,0.585619678,0.634815516,None
,2012-05-24,0.157994324,0.256385998,0.298013245,0.339640492,0.385052034,0.430463576,0.475875118,0.525070956,0.574266793,0.62346263,None
,2012-05-25,0.157994324,0.256385998,0.298013245,0.339640492,0.385052034,0.426679281,0.472090823,0.517502365,0.562913907,0.608325449,None
,2012-05-28,0.157994324,0.256385998,0.298013245,0.339640492,0.385052034,0.426679281,0.472090823,0.517502365,0.562913907,0.608325449,None
,2012-05-29,0.157994324,0.256385998,0.298013245,0.339640492,0.385052034,0.426679281,0.472090823,0.517502365,0.562913907,0.608325449,None
,2012-05-30,0.157994324,0.256385998,0.29422895,0.335856197,0.381267739,0.426679281,0.472090823,0.517502365,0.562913907,0.612109745,None
,2012-05-31,0.157994324,0.252601703,0.29422895,0.339640492,0.381267739,0.426679281,0.472090823,0.517502365,0.562913907,0.608325449,None
,2012-06-01,0.157994324,0.248817408,0.28666036,0.324503311,0.366130558,0.407757805,0.449385052,0.491012299,0.532639546,0.574266793,None
,2012-06-04,0.157994324,0.248817408,0.28666036,0.328287606,0.369914853,0.4115421,0.453169347,0.494796594,0.536423841,0.578051088,None
,2012-06-05,0.157994324,0.245033113,0.28666036,0.328287606,0.369914853,0.4115421,0.453169347,0.491012299,0.536423841,0.578051088,None
,2012-06-06,0.157994324,0.248817408,0.290444655,0.332071902,0.373699149,0.415326395,0.456953642,0.502365184,0.547776727,0.593188269,None
,2012-06-07,0.157994324,0.256385998,0.29422895,0.335856197,0.381267739,0.422894986,0.468306528,0.51371807,0.559129612,0.604541154,None
,2012-06-08,0.157994324,0.256385998,0.29422895,0.335856197,0.377483444,0.419110691,0.464522233,0.50614948,0.551561022,0.596972564,None
,2012-06-11,0.157994324,0.256385998,0.29422895,0.339640492,0.381267739,0.426679281,0.472090823,0.517502365,0.562913907,0.608325449,None
,2012-06-12,0.157994324,0.252601703,0.29422895,0.335856197,0.377483444,0.419110691,0.464522233,0.50614948,0.551561022,0.596972564,None
,2012-06-13,0.157994324,0.252601703,0.29422895,0.335856197,0.377483444,0.419110691,0.464522233,0.50614948,0.551561022,0.593188269,None
,2012-06-14,0.157994324,0.256385998,0.29422895,0.339640492,0.381267739,0.422894986,0.464522233,0.475875118,0.551561022,0.596972564,None
,2012-06-15,0.157994324,0.260170293,0.298013245,0.343424787,0.385052034,0.426679281,0.472090823,0.517502365,0.559129612,0.604541154,None
,2012-06-18,0.157994324,0.260170293,0.298013245,0.343424787,0.385052034,0.426679281,0.472090823,0.517502365,0.559129612,0.604541154,None
,2012-06-19,0.157994324,0.256385998,0.298013245,0.343424787,0.388836329,0.434247871,0.479659413,0.528855251,0.574266793,0.62346263,None
,2012-06-20,0.157994324,0.260170293,0.305581835,0.350993377,0.39640492,0.445600757,0.491012299,0.536423841,0.589403974,0.638599811,None
,2012-06-21,0.157994324,0.260170293,0.305581835,0.350993377,0.39640492,0.441816462,0.487228004,0.536423841,0.581835383,0.63103122,None
,2012-06-22,0.157994324,0.260170293,0.30179754,0.343424787,0.388836329,0.430463576,0.475875118,0.52128666,0.566698202,0.612109745,None
,2012-06-25,0.157994324,0.260170293,0.305581835,0.347209082,0.388836329,0.434247871,0.475875118,0.52128666,0.566698202,0.612109745,None
,2012-06-26,0.157994324,0.260170293,0.30179754,0.347209082,0.385052034,0.426679281,0.468306528,0.51371807,0.555345317,0.600756859,None
,2012-06-27,0.157994324,0.260170293,0.30179754,0.347209082,0.385052034,0.426679281,0.468306528,0.51371807,0.555345317,0.596972564,None
,2012-06-28,0.157994324,0.260170293,0.305581835,0.347209082,0.388836329,0.430463576,0.475875118,0.52128666,0.566698202,0.608325449,None
,2012-06-29,0.157994324,0.260170293,0.305581835,0.347209082,0.392620624,0.438032167,0.483443709,0.528855251,0.578051088,0.62346263,None
,2012-07-02,0.157994324,0.260170293,0.305581835,0.347209082,0.392620624,0.438032167,0.483443709,0.528855251,0.578051088,0.62346263,None
,2012-07-03,0.157994324,0.260170293,0.305581835,0.350993377,0.392620624,0.438032167,0.483443709,0.528855251,0.578051088,0.62346263,None
,2012-07-04,0.157994324,0.260170293,0.305581835,0.350993377,0.392620624,0.438032167,0.483443709,0.528855251,0.578051088,0.62346263,None
,2012-07-05,0.157994324,0.260170293,0.305581835,0.354777673,0.39640492,0.441816462,0.487228004,0.532639546,0.578051088,0.627246925,None
,2012-07-06,0.157994324,0.260170293,0.309366131,0.350993377,0.39640492,0.438032167,0.483443709,0.528855251,0.574266793,0.62346263,None
,2012-07-09,0.157994324,0.260170293,0.309366131,0.354777673,0.400189215,0.441816462,0.487228004,0.532639546,0.578051088,0.619678335,None
,2012-07-10,0.157994324,0.260170293,0.309366131,0.354777673,0.400189215,0.441816462,0.487228004,0.532639546,0.578051088,0.627246925,None
,2012-07-11,0.157994324,0.260170293,0.309366131,0.354777673,0.39640492,0.441816462,0.483443709,0.528855251,0.574266793,0.619678335,None
,2012-07-12,0.157994324,0.260170293,0.309366131,0.350993377,0.392620624,0.438032167,0.479659413,0.525070956,0.566698202,0.612109745,None
,2012-07-13,0.157994324,0.260170293,0.309366131,0.350993377,0.392620624,0.438032167,0.479659413,0.525070956,0.570482498,0.61589404,None
,2012-07-16,0.157994324,0.260170293,0.313150426,0.354777673,0.39640492,0.441816462,0.487228004,0.532639546,0.578051088,0.62346263,None
,2012-07-17,0.157994324,0.260170293,0.313150426,0.354777673,0.400189215,0.445600757,0.491012299,0.540208136,0.589403974,0.638599811,None
,2012-07-18,0.157994324,0.260170293,0.313150426,0.354777673,0.400189215,0.445600757,0.491012299,0.540208136,0.589403974,0.638599811,None
,2012-07-19,0.157994324,0.260170293,0.313150426,0.358561968,0.40397351,0.449385052,0.498580889,0.547776727,0.596972564,0.649952696,None
,2012-07-20,0.157994324,0.260170293,0.313150426,0.354777673,0.400189215,0.445600757,0.494796594,0.540208136,0.589403974,0.638599811,None
,2012-07-23,0.157994324,0.260170293,0.313150426,0.354777673,0.39640492,0.441816462,0.487228004,0.532639546,0.578051088,0.62346263,None
,2012-07-24,0.157994324,0.260170293,0.309366131,0.354777673,0.400189215,0.441816462,0.487228004,0.532639546,0.578051088,0.627246925,None
,2012-07-25,0.157994324,0.260170293,0.309366131,0.354777673,0.39640492,0.441816462,0.483443709,0.528855251,0.574266793,0.619678335,None
,2012-07-26,0.157994324,0.256385998,0.313150426,0.358561968,0.400189215,0.445600757,0.491012299,0.540208136,0.585619678,0.634815516,None
,2012-07-27,0.157994324,0.256385998,0.309366131,0.350993377,0.392620624,0.441816462,0.487228004,0.536423841,0.581835383,0.634815516,None
,2012-07-30,0.157994324,0.256385998,0.313150426,0.350993377,0.39640492,0.445600757,0.491012299,0.540208136,0.589403974,0.638599811,None
,2012-07-31,0.157994324,0.256385998,0.313150426,0.350993377,0.392620624,0.324503311,0.479659413,0.525070956,0.570482498,0.61589404,None
,2012-08-01,0.157994324,0.256385998,0.305581835,0.343424787,0.388836329,0.434247871,0.479659413,0.525070956,0.574266793,0.62346263,None
,2012-08-02,0.157994324,0.256385998,0.305581835,0.347209082,0.388836329,0.434247871,0.479659413,0.525070956,0.570482498,0.619678335,None
,2012-08-03,0.157994324,0.252601703,0.305581835,0.343424787,0.388836329,0.438032167,0.487228004,0.532639546,0.581835383,0.634815516,None
,2012-08-06,0.157994324,0.252601703,0.305581835,0.343424787,0.388836329,0.438032167,0.487228004,0.532639546,0.581835383,0.634815516,None
,2012-08-07,0.157994324,0.256385998,0.305581835,0.343424787,0.392620624,0.438032167,0.479659413,0.528855251,0.578051088,0.62346263,None
,2012-08-08,0.157994324,0.256385998,0.305581835,0.343424787,0.392620624,0.438032167,0.479659413,0.528855251,0.578051088,0.62346263,None
,2012-08-09,0.157994324,0.256385998,0.305581835,0.343424787,0.392620624,0.438032167,0.479659413,0.528855251,0.578051088,0.62346263,None
,2012-08-10,0.157994324,0.256385998,0.305581835,0.343424787,0.392620624,0.438032167,0.479659413,0.528855251,0.578051088,0.62346263,None
,2012-08-13,0.157994324,0.263954588,0.309366131,0.350993377,0.400189215,0.449385052,0.498580889,0.547776727,0.600756859,0.653736991,None
,2012-08-14,0.161778619,0.263954588,0.309366131,0.358561968,0.407757805,0.456953642,0.509933775,0.559129612,0.612109745,0.665089877,None
,2012-08-15,0.161778619,0.263954588,0.309366131,0.358561968,0.407757805,0.456953642,0.50614948,0.559129612,0.608325449,0.665089877,None
,2012-08-16,0.161778619,0.263954588,0.313150426,0.358561968,0.407757805,0.456953642,0.509933775,0.559129612,0.612109745,0.668874172,None
,2012-08-17,0.161778619,0.263954588,0.316934721,0.358561968,0.4115421,0.464522233,0.51371807,0.570482498,0.627246925,0.684011353,None
,2012-08-20,0.161778619,0.263954588,0.320719016,0.369914853,0.419110691,0.464522233,0.517502365,0.566698202,0.619678335,0.672658467,None
